artist;album;album_release_date;album_ranking;n_tracks;track;track_duration (s);lyrics
Bo Diddley;Bo Diddley/Go Bo Diddley;1959;455;12;Don't Let It Go (Hold On To What You Got);161;data/lyrics/Bo-diddley-dont-let-it-go.txt
Bo Diddley;Bo Diddley/Go Bo Diddley;1959;455;12;Little Girl;152;data/lyrics/Bo-diddley-little-girl.txt
Bo Diddley;Bo Diddley/Go Bo Diddley;1959;455;12;Dearest Darling;169;data/lyrics/Bo-diddley-dearest-darling.txt
Bo Diddley;Bo Diddley/Go Bo Diddley;1959;455;12;The Clock Strikes Twelve;177;data/lyrics/Bo-diddley-the-clock-strikes-twelve.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Tired of Being Alone;163;data/lyrics/Al-green-tired-of-being-alone.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Call Me (Come Back Home);184;data/lyrics/Al-green-call-me-come-back-home.txt
Al Green;Al Green's Greatest Hits;1975;456;10;I'm Still in Love with You;194;data/lyrics/Al-green-im-still-in-love-with-you.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Here I Am (Come and Take Me);255;data/lyrics/Al-green-here-i-am-come-and-take-me.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Love and Happiness;304;data/lyrics/Al-green-love-and-happiness.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Let's Stay Together;198;data/lyrics/Al-green-lets-stay-together.txt
Al Green;Al Green's Greatest Hits;1975;456;10;I Can't Get Next to You;233;data/lyrics/Al-green-i-cant-get-next-to-you.txt
Al Green;Al Green's Greatest Hits;1975;456;10;You Ought to Be with Me;200;data/lyrics/Al-green-you-ought-to-be-with-me.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Look What You Done for Me;186;data/lyrics/Al-green-look-what-you-done-for-me.txt
Al Green;Al Green's Greatest Hits;1975;456;10;Let's Get Married;203;data/lyrics/Al-green-lets-get-married.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Feel so Different;406;./data/lyrics/Sinad-oconnor-feel-so-different.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;I Am Stretched on Your Grave;333;data/lyrics/Sinead-oconnor-i-am-stretched-on-your-grave.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Three Babies;284;data/lyrics/Sinead-oconnor-three-babies.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;The Emperor's New Clothes;316;data/lyrics/Sinead-oconnor-the-emperors-new-clothes.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Black Boys on Mopeds;233;data/lyrics/Sinead-oconnor-black-boys-on-mopeds.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Nothing Compares 2 U;280;data/lyrics/Sinead-oconnor-nothing-compares-2-u.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Jump in the River;252;data/lyrics/Sinead-oconnor-jump-in-the-river.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;You Cause as Much Sorrow;303;data/lyrics/Sinead-oconnor-you-cause-as-much-sorrow.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;Last Day of Our Acquaintance;279;data/lyrics/Sinead-oconnor-last-day-of-our-acquaintance.txt
Sinéad O'Connor;I Do Not Want What I Haven't Got;1990;457;10;I Do Not Want What I Haven't Got;279;data/lyrics/Sinead-oconnor-i-do-not-want-what-i-havent-got.txt
Jason Isbell;Southeastern;2013;458;12;Cover Me Up;294;data/lyrics/Jason-isbell-cover-me-up.txt
Jason Isbell;Southeastern;2013;458;12;Stockholm;172;data/lyrics/Jason-isbell-stockholm.txt
Jason Isbell;Southeastern;2013;458;12;Traveling Alone;270;data/lyrics/Jason-isbell-traveling-alone.txt
Jason Isbell;Southeastern;2013;458;12;Elephant;220;data/lyrics/Jason-isbell-elephant.txt
Jason Isbell;Southeastern;2013;458;12;Flying over Water;240;data/lyrics/Jason-isbell-flying-over-water.txt
Jason Isbell;Southeastern;2013;458;12;Different Days;216;data/lyrics/Jason-isbell-different-days.txt
Jason Isbell;Southeastern;2013;458;12;Live Oak;217;data/lyrics/Jason-isbell-live-oak.txt
Jason Isbell;Southeastern;2013;458;12;Songs That She Sang in the Shower;239;data/lyrics/Jason-isbell-songs-that-she-sang-in-the-shower.txt
Jason Isbell;Southeastern;2013;458;12;New South Wales;235;data/lyrics/Jason-isbell-new-south-wales.txt
Jason Isbell;Southeastern;2013;458;12;Super 8;207;data/lyrics/Jason-isbell-super-8.txt
Jason Isbell;Southeastern;2013;458;12;Yvette;270;data/lyrics/Jason-isbell-yvette.txt
Jason Isbell;Southeastern;2013;458;12;Relatively Easy;285;data/lyrics/Jason-isbell-relatively-easy.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;In My Dreams (Cudder Anthem);199;data/lyrics/Kid-cudi-in-my-dreams-cudder-anthem.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Soundtrack 2 My Life;236;data/lyrics/Kid-cudi-soundtrack-2-my-life.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Simple As...;151;data/lyrics/Kid-cudi-simple-as.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Solo Dolo (Nightmare);266;data/lyrics/Kid-cudi-solo-dolo-nightmare.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Heart Of A Lion (Kid Cudi Theme Music);261;data/lyrics/Kid-cudi-heart-of-a-lion-kid-cudi-theme-music.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;My World;243;data/lyrics/Kid-cudi-my-world.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Day 'N' Nite (nightmare);221;data/lyrics/Kid-cudi-day-n-nite-nightmare.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Sky Might Fall;221;data/lyrics/Kid-cudi-sky-might-fall.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Enter Galactic (Love Connection Part I);260;data/lyrics/Kid-cudi-enter-galactic-love-connection-part-i.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Alive (Nightmare);247;data/lyrics/Kid-cudi-alive-nightmare.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Cudi Zone;259;data/lyrics/Kid-cudi-cudi-zone.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Make Her Say;216;./data/lyrics/Kid-cudi-make-her-say.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Pursuit Of Happiness (Nightmare);295;data/lyrics/Kid-cudi-pursuit-of-happiness-nightmare.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Hyyerr;212;data/lyrics/Kid-cudi-hyyerr.txt
Kid Cudi;Man on the Moon: The End of Day;2009;459;15;Up Up & Away;227;./data/lyrics/Kid-cudi-up-up-away.txt
Lorde;Melodrama;2017;460;11;Green Light;235;data/lyrics/Lorde-green-light.txt
Lorde;Melodrama;2017;460;11;Sober;197;data/lyrics/Lorde-sober.txt
Lorde;Melodrama;2017;460;11;Homemade Dynamite;190;data/lyrics/Lorde-homemade-dynamite.txt
Lorde;Melodrama;2017;460;11;The Louvre;271;data/lyrics/Lorde-the-louvre.txt
Lorde;Melodrama;2017;460;11;Liability;172;data/lyrics/Lorde-liability.txt
Lorde;Melodrama;2017;460;11;Hard Feelings/Loveless;367;./data/lyrics/Lorde-hard-feelingsloveless.txt
Lorde;Melodrama;2017;460;11;Sober II (Melodrama);179;data/lyrics/Lorde-sober-ii-melodrama.txt
Lorde;Melodrama;2017;460;11;Writer In The Dark;217;data/lyrics/Lorde-writer-in-the-dark.txt
Lorde;Melodrama;2017;460;11;Supercut;278;data/lyrics/Lorde-supercut.txt
Lorde;Melodrama;2017;460;11;Liability (Reprise);136;data/lyrics/Lorde-liability-reprise.txt
Lorde;Melodrama;2017;460;11;Perfect Places;222;data/lyrics/Lorde-perfect-places.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Flume;219;data/lyrics/Bon-iver-flume.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Lump Sum;201;data/lyrics/Bon-iver-lump-sum.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Skinny Love;239;data/lyrics/Bon-iver-skinny-love.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;The Wolves (Act I and II);322;data/lyrics/Bon-iver-the-wolves-act-i-and-ii.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Blindsided;329;data/lyrics/Bon-iver-blindsided.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Creature Fear;186;data/lyrics/Bon-iver-creature-fear.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Team;117;data/lyrics/Bon-iver-team.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;For Emma;221;data/lyrics/Bon-iver-for-emma.txt
Bon Iver;For Emma, Forever Ago;2008;461;9;Re: Stacks;401;data/lyrics/Bon-iver-re-stacks.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Christine’s Tune;183;data/lyrics/The-flying-burrito-brothers-christines-tune.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Sin City;249;data/lyrics/The-flying-burrito-brothers-sin-city.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Do Right Woman;237;data/lyrics/The-flying-burrito-brothers-do-right-woman.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Dark End Of The Street;230;data/lyrics/The-flying-burrito-brothers-dark-end-of-the-street.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;My Uncle;157;data/lyrics/The-flying-burrito-brothers-my-uncle.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Wheels;183;data/lyrics/The-flying-burrito-brothers-wheels.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Juanita;150;data/lyrics/The-flying-burrito-brothers-juanita.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Hot Burrito #1;217;data/lyrics/The-flying-burrito-brothers-hot-burrito-1.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Hot Burrito #2;197;data/lyrics/The-flying-burrito-brothers-hot-burrito-2.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Do You Know How It Feels;128;data/lyrics/The-flying-burrito-brothers-do-you-know-how-it-feels.txt
The Flying Burrito Brothers;The Gilded Palace of Sin;1969;462;11;Hippie Boy;296;data/lyrics/The-flying-burrito-brothers-hippie-boy.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Luckie;180;data/lyrics/Laura-nyro-luckie.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Lu;165;data/lyrics/Laura-nyro-lu.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Sweet Blindness;156;data/lyrics/Laura-nyro-sweet-blindness.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Poverty Train;256;data/lyrics/Laura-nyro-poverty-train.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Lonely Women;211;data/lyrics/Laura-nyro-lonely-women.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Eli's Comin';236;data/lyrics/Laura-nyro-elis-comin.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Timer;203;data/lyrics/Laura-nyro-timer.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Stoned Soul Picnic;227;data/lyrics/Laura-nyro-stoned-soul-picnic.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Emmie;260;data/lyrics/Laura-nyro-emmie.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Woman's Blues;226;data/lyrics/Laura-nyro-womans-blues.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Once It Was Alright Now (Farmer Joe);176;data/lyrics/Laura-nyro-once-it-was-alright-now-farmer-joe.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;December's Boudoir;305;data/lyrics/Laura-nyro-decembers-boudoir.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;The Confession;168;data/lyrics/Laura-nyro-the-confession.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Lu - Demo;157;data/lyrics/Laura-nyro-lu.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Stoned Soul Picnic - Demo;217;data/lyrics/Laura-nyro-stoned-soul-picnic.txt
Laura Nyro;Eli and the Thirteenth Confession;1968;463;16;Emmie - Demo;265;data/lyrics/Laura-nyro-emmie.txt
The Isley Brothers;3 + 3;1973;464;18;That Lady, Pts. 1 & 2;334;./data/lyrics/The-isley-brothers-that-lady-pts-1-2.txt
The Isley Brothers;3 + 3;1973;464;18;Don't Let Me Be Lonely Tonight;243;data/lyrics/The-isley-brothers-dont-let-me-be-lonely-tonight.txt
The Isley Brothers;3 + 3;1973;464;18;If You Were There;202;data/lyrics/The-isley-brothers-if-you-were-there.txt
The Isley Brothers;3 + 3;1973;464;18;You Walk Your Way;186;data/lyrics/The-isley-brothers-you-walk-your-way.txt
The Isley Brothers;3 + 3;1973;464;18;Listen to the Music;245;data/lyrics/The-isley-brothers-listen-to-the-music.txt
The Isley Brothers;3 + 3;1973;464;18;What It Comes Down To;233;data/lyrics/The-isley-brothers-what-it-comes-down-to.txt
The Isley Brothers;3 + 3;1973;464;18;Sunshine (Go Away Today);262;data/lyrics/The-isley-brothers-sunshine-go-away-today.txt
The Isley Brothers;3 + 3;1973;464;18;Summer Breeze, Pts. 1 & 2;372;./data/lyrics/The-isley-brothers-summer-breeze-pts-1-2.txt
The Isley Brothers;3 + 3;1973;464;18;The Highways of My Life;258;data/lyrics/The-isley-brothers-the-highways-of-my-life.txt
The Isley Brothers;3 + 3;1973;464;18;That Lady, Pt. 1 - Single Version;194;./data/lyrics/The-isley-brothers-that-lady-pt-1---single-version.txt
The Isley Brothers;3 + 3;1973;464;18;Summer Breeze, Pt. 1 - Single Version;188;./data/lyrics/The-isley-brothers-summer-breeze-pt-1---single-version.txt
The Isley Brothers;3 + 3;1973;464;18;The Highways of My Life - Single Version;201;data/lyrics/The-isley-brothers-the-highways-of-my-life.txt
The Isley Brothers;3 + 3;1973;464;18;Sunshine (Go Away Today) - SQ-Quad Mix;273;./data/lyrics/The-isley-brothers-sunshine-go-away-today---sq-quad-mix.txt
The Isley Brothers;3 + 3;1973;464;18;Summer Breeze - SQ-Quad Mix;378;data/lyrics/The-isley-brothers-summer-breeze.txt
The Isley Brothers;3 + 3;1973;464;18;That Lady (Interview, Pt. 1);394;data/lyrics/The-isley-brothers-that-lady.txt
The Isley Brothers;3 + 3;1973;464;18;Listen to the Music (Interview, Pt. 2);312;data/lyrics/The-isley-brothers-listen-to-the-music.txt
The Isley Brothers;3 + 3;1973;464;18;Summer Breeze (Interview, Pt. 3);146;data/lyrics/The-isley-brothers-summer-breeze.txt
The Isley Brothers;3 + 3;1973;464;18;The Highways of My Life (Interview, Pt. 4);206;data/lyrics/The-isley-brothers-the-highways-of-my-life.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Sunny Ti De;331;./data/lyrics/King-sunny-ad-sunny-ti-de.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Bombibele Horojo;327;./data/lyrics/King-sunny-ad-bombibele-horojo.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Oro Towo Baseti;218;./data/lyrics/King-sunny-ad-oro-towo-baseti.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Ko Salapata;116;./data/lyrics/King-sunny-ad-ko-salapata.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;African Beats Lu Nsere;72;./data/lyrics/King-sunny-ad-african-beats-lu-nsere.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Synchro System - Complete Original Version;1093;./data/lyrics/King-sunny-ad-synchro-system---complete-original-version.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Ibanuje Mon Iwon;836;./data/lyrics/King-sunny-ad-ibanuje-mon-iwon.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Afai Bowon;424;./data/lyrics/King-sunny-ad-afai-bowon.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Ogun Party, Pt. 1;539;./data/lyrics/King-sunny-ad-ogun-party-pt-1.txt
King Sunny Adé;The Best of the Classic Years;2003;465;10;Adena Ike;336;./data/lyrics/King-sunny-ad-adena-ike.txt
The Beach Boys;The Beach Boys Today!;1965;466;5;Wouldn't It Be Nice - Remastered 1999;145;data/lyrics/The-beach-boys-wouldnt-it-be-nice.txt
The Beach Boys;The Beach Boys Today!;1965;466;5;God Only Knows - Remastered 1999;172;data/lyrics/The-beach-boys-god-only-knows.txt
The Beach Boys;The Beach Boys Today!;1965;466;5;Don't Worry Baby - Remastered 2001;168;data/lyrics/The-beach-boys-dont-worry-baby.txt
The Beach Boys;The Beach Boys Today!;1965;466;5;Surfer Girl - Remastered 2001;149;data/lyrics/The-beach-boys-surfer-girl.txt
The Beach Boys;The Beach Boys Today!;1965;466;5;Why Do Fools Fall In Love - Remastered 2001;120;data/lyrics/The-beach-boys-why-do-fools-fall-in-love.txt
Maxwell;BLACKsummers'night;2009;467;9;Bad Habits - uncut;352;data/lyrics/Maxwell-bad-habits.txt
Maxwell;BLACKsummers'night;2009;467;9;Cold;242;data/lyrics/Maxwell-cold.txt
Maxwell;BLACKsummers'night;2009;467;9;Pretty Wings - uncut;311;data/lyrics/Maxwell-pretty-wings.txt
Maxwell;BLACKsummers'night;2009;467;9;Help Somebody;242;data/lyrics/Maxwell-help-somebody.txt
Maxwell;BLACKsummers'night;2009;467;9;Stop the World;236;data/lyrics/Maxwell-stop-the-world.txt
Maxwell;BLACKsummers'night;2009;467;9;Love You;215;data/lyrics/Maxwell-love-you.txt
Maxwell;BLACKsummers'night;2009;467;9;Fistful of Tears;219;data/lyrics/Maxwell-fistful-of-tears.txt
Maxwell;BLACKsummers'night;2009;467;9;Playing Possum;262;data/lyrics/Maxwell-playing-possum.txt
Maxwell;BLACKsummers'night;2009;467;9;Phoenix Rise;161;data/lyrics/Maxwell-phoenix-rise.txt
The Rolling Stones;Some Girls;1978;468;10;Miss You - Remastered;289;data/lyrics/The-rolling-stones-miss-you.txt
The Rolling Stones;Some Girls;1978;468;10;When The Whip Comes Down - Remastered;261;data/lyrics/The-rolling-stones-when-the-whip-comes-down.txt
The Rolling Stones;Some Girls;1978;468;10;Just My Imagination (Running Away With Me) - Remastered;278;data/lyrics/The-rolling-stones-just-my-imagination.txt
The Rolling Stones;Some Girls;1978;468;10;Some Girls - Remastered;277;data/lyrics/The-rolling-stones-some-girls.txt
The Rolling Stones;Some Girls;1978;468;10;Lies - Remastered;191;data/lyrics/The-rolling-stones-lies.txt
The Rolling Stones;Some Girls;1978;468;10;Far Away Eyes - Remastered;264;data/lyrics/The-rolling-stones-far-away-eyes.txt
The Rolling Stones;Some Girls;1978;468;10;Respectable - Remastered;187;data/lyrics/The-rolling-stones-respectable.txt
The Rolling Stones;Some Girls;1978;468;10;Before They Make Me Run - Remastered;205;data/lyrics/The-rolling-stones-before-they-make-me-run.txt
The Rolling Stones;Some Girls;1978;468;10;Beast Of Burden - Remastered 1994;265;data/lyrics/The-rolling-stones-beast-of-burden.txt
The Rolling Stones;Some Girls;1978;468;10;Shattered - Remastered;227;data/lyrics/The-rolling-stones-shattered.txt
Manu Chao;Clandestino;1998;469;16;Clandestino;149;data/lyrics/Manu-chao-clandestino.txt
Manu Chao;Clandestino;1998;469;16;Desaparecido;227;data/lyrics/Manu-chao-desaparecido.txt
Manu Chao;Clandestino;1998;469;16;Bongo Bong;158;data/lyrics/Manu-chao-bongo-bong.txt
Manu Chao;Clandestino;1998;469;16;Je ne t'aime plus;123;data/lyrics/Manu-chao-je-ne-taime-plus.txt
Manu Chao;Clandestino;1998;469;16;Mentira;277;data/lyrics/Manu-chao-mentira.txt
Manu Chao;Clandestino;1998;469;16;Lágrimas de oro;178;data/lyrics/Manu-chao-lagrimas-de-oro.txt
Manu Chao;Clandestino;1998;469;16;Mama Call;141;data/lyrics/Manu-chao-mama-call.txt
Manu Chao;Clandestino;1998;469;16;Luna y sol;187;data/lyrics/Manu-chao-luna-y-sol.txt
Manu Chao;Clandestino;1998;469;16;Por el suelo;141;data/lyrics/Manu-chao-por-el-suelo.txt
Manu Chao;Clandestino;1998;469;16;Welcome to Tijuana;244;data/lyrics/Manu-chao-welcome-to-tijuana.txt
Manu Chao;Clandestino;1998;469;16;Día luna...Día pena;90;./data/lyrics/Manu-chao-da-lunada-pena.txt
Manu Chao;Clandestino;1998;469;16;Malegría;175;data/lyrics/Manu-chao-malegria.txt
Manu Chao;Clandestino;1998;469;16;La vie à 2;181;data/lyrics/Manu-chao-la-vie-a-2.txt
Manu Chao;Clandestino;1998;469;16;Minha galera;142;data/lyrics/Manu-chao-minha-galera.txt
Manu Chao;Clandestino;1998;469;16;La despedida;190;data/lyrics/Manu-chao-la-despedida.txt
Manu Chao;Clandestino;1998;469;16;El viento;149;data/lyrics/Manu-chao-el-viento.txt
Juvenile;400 Degreez;1998;470;18;Intro (Big Tymers / 400 Degreez);132;data/lyrics/Juvenile-intro-big-tymers-400-degreez.txt
Juvenile;400 Degreez;1998;470;18;Ha;292;data/lyrics/Juvenile-ha.txt
Juvenile;400 Degreez;1998;470;18;Gone Ride With Me;263;data/lyrics/Juvenile-gone-ride-with-me.txt
Juvenile;400 Degreez;1998;470;18;Flossin' Season;273;data/lyrics/Juvenile-flossin-season.txt
Juvenile;400 Degreez;1998;470;18;Ghetto Children;246;data/lyrics/Juvenile-ghetto-children.txt
Juvenile;400 Degreez;1998;470;18;Follow Me Now;235;data/lyrics/Juvenile-follow-me-now.txt
Juvenile;400 Degreez;1998;470;18;Cash Money Concert;52;data/lyrics/Juvenile-cash-money-concert.txt
Juvenile;400 Degreez;1998;470;18;Welcome 2 Tha Nolia;352;data/lyrics/Juvenile-welcome-2-tha-nolia.txt
Juvenile;400 Degreez;1998;470;18;U.P.T.;257;data/lyrics/Juvenile-upt.txt
Juvenile;400 Degreez;1998;470;18;Run For It;285;data/lyrics/Juvenile-run-for-it.txt
Juvenile;400 Degreez;1998;470;18;Ha - Remix Version;266;data/lyrics/Juvenile-ha.txt
Juvenile;400 Degreez;1998;470;18;Rich Niggaz;304;data/lyrics/Juvenile-rich-niggaz.txt
Juvenile;400 Degreez;1998;470;18;Back That Azz Up;266;data/lyrics/Juvenile-back-that-azz-up.txt
Juvenile;400 Degreez;1998;470;18;Off Top;231;data/lyrics/Juvenile-off-top.txt
Juvenile;400 Degreez;1998;470;18;After Cash Money Concert;80;data/lyrics/Juvenile-after-cash-money-concert.txt
Juvenile;400 Degreez;1998;470;18;400 Degreez;249;data/lyrics/Juvenile-400-degreez.txt
Juvenile;400 Degreez;1998;470;18;Juvenile On Fire;297;data/lyrics/Juvenile-juvenile-on-fire.txt
Juvenile;400 Degreez;1998;470;18;Ha - Remix Version;266;data/lyrics/Juvenile-ha.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;She Has Funny Cars;188;data/lyrics/Jefferson-airplane-she-has-funny-cars.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Somebody to Love;175;data/lyrics/Jefferson-airplane-somebody-to-love.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;My Best Friend;180;data/lyrics/Jefferson-airplane-my-best-friend.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Today;178;data/lyrics/Jefferson-airplane-today.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Comin' Back to Me;315;data/lyrics/Jefferson-airplane-comin-back-to-me.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;3/5 of a Mile in 10 Seconds;220;./data/lyrics/Jefferson-airplane-35-of-a-mile-in-10-seconds.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;D. C. B. A.-25;156;./data/lyrics/Jefferson-airplane-d-c-b-a-25.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;How Do You Feel;209;data/lyrics/Jefferson-airplane-how-do-you-feel.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Embryonic Journey;112;data/lyrics/Jefferson-airplane-embryonic-journey.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;White Rabbit;151;data/lyrics/Jefferson-airplane-white-rabbit.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Plastic Fantastic Lover;153;data/lyrics/Jefferson-airplane-plastic-fantastic-lover.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;In The Morning;380;data/lyrics/Jefferson-airplane-in-the-morning.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;J. P. P. Mc Step B. Blues;156;./data/lyrics/Jefferson-airplane-j-p-p-mc-step-b-blues.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Go To Her;242;data/lyrics/Jefferson-airplane-go-to-her.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Come Back Baby;176;data/lyrics/Jefferson-airplane-come-back-baby.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;Somebody to Love - Mono Single Version;179;data/lyrics/Jefferson-airplane-somebody-to-love.txt
Jefferson Airplane;Surrealistic Pillow;1967;471;17;White Rabbit - Mono Single Version;321;data/lyrics/Jefferson-airplane-white-rabbit.txt
SZA;Ctrl;2017;472;14;Supermodel;181;data/lyrics/Sza-supermodel.txt
SZA;Ctrl;2017;472;14;Love Galore (feat. Travis Scott);275;data/lyrics/Sza-love-galore.txt
SZA;Ctrl;2017;472;14;Doves In The Wind (feat. Kendrick Lamar);266;data/lyrics/Sza-doves-in-the-wind.txt
SZA;Ctrl;2017;472;14;Drew Barrymore;231;data/lyrics/Sza-drew-barrymore.txt
SZA;Ctrl;2017;472;14;Prom;196;data/lyrics/Sza-prom.txt
SZA;Ctrl;2017;472;14;The Weekend;272;data/lyrics/Sza-the-weekend.txt
SZA;Ctrl;2017;472;14;Go Gina;162;data/lyrics/Sza-go-gina.txt
SZA;Ctrl;2017;472;14;Garden (Say It Like Dat);208;data/lyrics/Sza-garden-say-it-like-dat.txt
SZA;Ctrl;2017;472;14;Broken Clocks;231;data/lyrics/Sza-broken-clocks.txt
SZA;Ctrl;2017;472;14;Anything;149;data/lyrics/Sza-anything.txt
SZA;Ctrl;2017;472;14;Wavy (Interlude) (feat. James Fauntleroy);76;data/lyrics/Sza-wavy.txt
SZA;Ctrl;2017;472;14;Normal Girl;254;data/lyrics/Sza-normal-girl.txt
SZA;Ctrl;2017;472;14;Pretty Little Birds (feat. Isaiah Rashad);246;data/lyrics/Sza-pretty-little-birds.txt
SZA;Ctrl;2017;472;14;20 Something;198;data/lyrics/Sza-20-something.txt
Daddy Yankee;Barrio Fino;2004;473;1;Dura;200;data/lyrics/Daddy-yankee-dura.txt
Big Star;#1 Record;1972;474;12;Feel;213;data/lyrics/Big-star-feel.txt
Big Star;#1 Record;1972;474;12;The Ballad Of El Goodo;260;data/lyrics/Big-star-the-ballad-of-el-goodo.txt
Big Star;#1 Record;1972;474;12;In The Street;175;data/lyrics/Big-star-in-the-street.txt
Big Star;#1 Record;1972;474;12;Thirteen;155;data/lyrics/Big-star-thirteen.txt
Big Star;#1 Record;1972;474;12;Don't Lie To Me;188;data/lyrics/Big-star-dont-lie-to-me.txt
Big Star;#1 Record;1972;474;12;The India Song;141;data/lyrics/Big-star-the-india-song.txt
Big Star;#1 Record;1972;474;12;When My Baby's Beside Me;204;data/lyrics/Big-star-when-my-babys-beside-me.txt
Big Star;#1 Record;1972;474;12;My Life Is Right;187;data/lyrics/Big-star-my-life-is-right.txt
